roll_call_id,people_id,vote,vote_desc
1535026,16288,1,Yea
1535026,18066,1,Yea
1535026,18073,1,Yea
1535026,19719,1,Yea
1535026,22654,1,Yea
1535026,23152,1,Yea
1535026,23202,1,Yea
1535026,23214,1,Yea
1535026,23221,1,Yea
1535026,23223,1,Yea
1535026,23906,1,Yea
1535026,25335,1,Yea
1535026,25339,1,Yea
1535026,25340,1,Yea
1535026,25341,1,Yea
1535026,25346,1,Yea
1535026,26421,1,Yea
1528312,16291,1,Yea
1528312,18065,1,Yea
1528312,18066,1,Yea
1528312,19717,1,Yea
1528312,19719,1,Yea
1528312,21718,1,Yea
1528312,22654,1,Yea
1528312,23208,1,Yea
1528312,23211,1,Yea
1528312,23216,1,Yea
1528312,23219,1,Yea
1528312,23222,1,Yea
1528312,23224,1,Yea
1528312,23906,1,Yea
1528312,25338,1,Yea
1528312,25340,1,Yea
1528312,25347,1,Yea
1528312,25348,1,Yea
1526958,19717,1,Yea
1526958,21717,1,Yea
1526958,23152,1,Yea
1526958,23204,1,Yea
1526958,23208,1,Yea
1526958,23216,1,Yea
1526958,25332,1,Yea
1526958,25335,1,Yea
1526958,25337,1,Yea
1526958,25342,1,Yea
1526958,25345,1,Yea
1526958,25347,1,Yea
1526958,25352,1,Yea
1538900,14116,1,Yea
1538900,18065,1,Yea
1538900,18069,1,Yea
1538900,19723,1,Yea
1538900,22932,1,Yea
1538900,23137,1,Yea
1538900,23203,1,Yea
1538900,23205,1,Yea
1538900,23209,1,Yea
1538900,23217,1,Yea
1538900,23224,1,Yea
1538900,25336,1,Yea
1538900,25348,1,Yea
1538900,26421,1,Yea
1505308,16293,1,Yea
1505308,19720,1,Yea
1505308,23137,1,Yea
1505308,23203,1,Yea
1505308,23221,1,Yea
1505308,25338,1,Yea
1505308,25340,1,Yea
1505308,25348,1,Yea
1505308,25349,1,Yea
1542868,18073,1,Yea
1542868,21717,1,Yea
1542868,23217,1,Yea
1542868,25342,1,Yea
1542868,25350,1,Yea
1542868,25351,1,Yea
1542868,25352,1,Yea
1528316,18073,1,Yea
1528316,21717,1,Yea
1528316,23217,1,Yea
1528316,25342,1,Yea
1528316,25350,1,Yea
1528316,25351,1,Yea
1528316,25352,1,Yea
1542731,19459,1,Yea
1542731,19723,1,Yea
1542731,22654,1,Yea
1542731,23099,1,Yea
1542731,23206,1,Yea
1542731,23208,1,Yea
1542731,23215,1,Yea
1542731,23217,4,Absent
1542731,23218,1,Yea
1542731,23222,1,Yea
1542731,25332,1,Yea
1542731,25338,1,Yea
1542731,25339,1,Yea
1542731,25350,1,Yea
1542731,25359,1,Yea
1535143,16291,4,Absent
1535143,18073,1,Yea
1535143,19716,4,Absent
1535143,19719,4,Absent
1535143,21723,1,Yea
1535143,22932,1,Yea
1535143,23128,4,Absent
1535143,23155,1,Yea
1535143,23206,1,Yea
1535143,23211,1,Yea
1535143,23213,1,Yea
1535143,23214,1,Yea
1535143,23217,1,Yea
1535143,25334,4,Absent
1535143,25342,4,Absent
1540876,18065,1,Yea
1540876,19723,1,Yea
1540876,22932,1,Yea
1540876,23205,1,Yea
1540876,23206,4,Absent
1540876,23215,1,Yea
1540876,23216,1,Yea
1540876,23218,4,Absent
1540876,23224,1,Yea
1540876,25340,1,Yea
1540876,25351,1,Yea
1540876,25352,4,Absent
1542906,18073,2,Nay
1542906,21717,2,Nay
1542906,23217,2,Nay
1542906,25342,1,Yea
1542906,25350,2,Nay
1542906,25351,2,Nay
1542906,25352,1,Yea
1542907,18073,2,Nay
1542907,21717,2,Nay
1542907,23217,2,Nay
1542907,25342,1,Yea
1542907,25350,2,Nay
1542907,25351,2,Nay
1542907,25352,1,Yea
1533476,18066,1,Yea
1533476,18067,1,Yea
1533476,18069,1,Yea
1533476,19459,1,Yea
1533476,22948,1,Yea
1533476,23202,1,Yea
1533476,23212,1,Yea
1533476,23218,1,Yea
1533476,23219,1,Yea
1533476,25338,1,Yea
1533476,25341,1,Yea
1533476,25343,1,Yea
1533476,25345,1,Yea
1533476,25349,1,Yea
1533476,25351,1,Yea
1525455,14116,1,Yea
1525455,18065,1,Yea
1525455,18069,1,Yea
1525455,19723,4,Absent
1525455,21718,1,Yea
1525455,22932,1,Yea
1525455,23137,1,Yea
1525455,23203,1,Yea
1525455,23205,1,Yea
1525455,23217,4,Absent
1525455,23218,1,Yea
1525455,23224,1,Yea
1525455,25336,1,Yea
1525455,25348,1,Yea
1505298,16293,1,Yea
1505298,19720,1,Yea
1505298,23137,1,Yea
1505298,23203,1,Yea
1505298,23221,1,Yea
1505298,25338,1,Yea
1505298,25340,1,Yea
1505298,25348,1,Yea
1505298,25349,1,Yea
1505311,16293,1,Yea
1505311,19720,1,Yea
1505311,23137,1,Yea
1505311,23203,1,Yea
1505311,23221,1,Yea
1505311,25338,1,Yea
1505311,25340,1,Yea
1505311,25348,1,Yea
1505311,25349,1,Yea
1525418,16293,1,Yea
1525418,18067,1,Yea
1525418,21718,1,Yea
1525418,21723,1,Yea
1525418,23128,1,Yea
1525418,23208,1,Yea
1525418,23210,1,Yea
1525418,23212,1,Yea
1525418,23213,1,Yea
1525418,23216,1,Yea
1525418,25331,1,Yea
1525418,25339,1,Yea
1525418,25340,1,Yea
1525418,25344,1,Yea
1525418,25347,1,Yea
1525418,25352,1,Yea
1542683,14118,1,Yea
1542683,16287,1,Yea
1542683,18065,1,Yea
1542683,19723,1,Yea
1542683,21719,1,Yea
1542683,23128,1,Yea
1542683,23137,1,Yea
1542683,23211,1,Yea
1542683,23222,1,Yea
1542683,25332,1,Yea
1542683,25335,1,Yea
1542683,25336,1,Yea
1542830,18078,1,Yea
1542830,19720,1,Yea
1542830,21723,1,Yea
1542830,23128,1,Yea
1542830,23209,1,Yea
1542830,23212,1,Yea
1542830,23215,1,Yea
1542830,23222,1,Yea
1542830,25344,1,Yea
1542830,25351,1,Yea
1533584,18066,2,Nay
1533584,18067,1,Yea
1533584,18069,4,Absent
1533584,19459,1,Yea
1533584,22948,1,Yea
1533584,23202,1,Yea
1533584,23212,1,Yea
1533584,23218,2,Nay
1533584,23219,4,Absent
1533584,25338,1,Yea
1533584,25341,1,Yea
1533584,25343,1,Yea
1533584,25345,1,Yea
1533584,25349,1,Yea
1533584,25351,1,Yea
1526967,18066,4,Absent
1526967,18067,1,Yea
1526967,18069,4,Absent
1526967,19459,1,Yea
1526967,22948,1,Yea
1526967,23202,1,Yea
1526967,23212,1,Yea
1526967,23218,4,Absent
1526967,23219,1,Yea
1526967,25338,1,Yea
1526967,25341,1,Yea
1526967,25343,1,Yea
1526967,25345,1,Yea
1526967,25349,1,Yea
1526967,25351,1,Yea
1542691,19459,1,Yea
1542691,19723,1,Yea
1542691,22654,1,Yea
1542691,23099,1,Yea
1542691,23206,4,Absent
1542691,23208,1,Yea
1542691,23215,1,Yea
1542691,23217,4,Absent
1542691,23218,2,Nay
1542691,23222,2,Nay
1542691,25332,1,Yea
1542691,25338,1,Yea
1542691,25339,2,Nay
1542691,25350,1,Yea
1542691,25359,1,Yea
1526962,21719,1,Yea
1526962,22654,1,Yea
1526962,23207,1,Yea
1526962,23210,1,Yea
1526962,25333,1,Yea
1526962,25345,1,Yea
1526962,25359,1,Yea
1525415,14116,1,Yea
1525415,18065,1,Yea
1525415,18069,4,Absent
1525415,19723,4,Absent
1525415,21718,1,Yea
1525415,22932,1,Yea
1525415,23137,1,Yea
1525415,23203,1,Yea
1525415,23205,1,Yea
1525415,23217,1,Yea
1525415,23218,4,Absent
1525415,23224,1,Yea
1525415,25336,1,Yea
1525415,25348,1,Yea
1544955,14116,1,Yea
1544955,22948,1,Yea
1544955,23152,1,Yea
1544955,23202,1,Yea
1544955,23209,2,Nay
1544955,23213,1,Yea
1544955,25333,2,Nay
1544955,25336,1,Yea
1544955,25343,1,Yea
1542735,18073,1,Yea
1542735,21717,1,Yea
1542735,23217,1,Yea
1542735,25342,1,Yea
1542735,25350,1,Yea
1542735,25351,1,Yea
1542735,25352,1,Yea
1533523,16291,1,Yea
1533523,18066,1,Yea
1533523,18069,1,Yea
1533523,18073,1,Yea
1533523,19716,4,Absent
1533523,23137,1,Yea
1533523,23203,1,Yea
1533523,23204,1,Yea
1533523,23210,1,Yea
1533523,23213,1,Yea
1533523,23217,1,Yea
1533523,23221,1,Yea
1533523,25331,1,Yea
1533523,25332,1,Yea
1533523,25339,1,Yea
1533523,25341,1,Yea
1533523,25342,1,Yea
1533523,25359,1,Yea
1540847,18066,4,Absent
1540847,18067,1,Yea
1540847,18069,4,Absent
1540847,19459,1,Yea
1540847,22948,1,Yea
1540847,23202,1,Yea
1540847,23212,1,Yea
1540847,23218,4,Absent
1540847,23219,1,Yea
1540847,25338,1,Yea
1540847,25341,1,Yea
1540847,25343,1,Yea
1540847,25345,1,Yea
1540847,25349,1,Yea
1540847,25351,1,Yea
1540944,18066,1,Yea
1540944,18067,1,Yea
1540944,18069,1,Yea
1540944,19459,1,Yea
1540944,22948,1,Yea
1540944,23202,1,Yea
1540944,23212,1,Yea
1540944,23218,1,Yea
1540944,23219,1,Yea
1540944,25338,1,Yea
1540944,25341,1,Yea
1540944,25343,1,Yea
1540944,25345,1,Yea
1540944,25349,1,Yea
1540944,25351,1,Yea
1528248,14118,1,Yea
1528248,16287,4,Absent
1528248,18065,1,Yea
1528248,19723,1,Yea
1528248,21719,1,Yea
1528248,23128,1,Yea
1528248,23137,1,Yea
1528248,23211,4,Absent
1528248,23222,4,Absent
1528248,25332,1,Yea
1528248,25335,1,Yea
1528314,18078,1,Yea
1528314,19720,1,Yea
1528314,21723,1,Yea
1528314,23128,4,Absent
1528314,23209,1,Yea
1528314,23212,1,Yea
1528314,23215,1,Yea
1528314,23222,4,Absent
1528314,25344,1,Yea
1528314,25351,1,Yea
1533521,14116,1,Yea
1533521,14118,1,Yea
1533521,16287,1,Yea
1533521,16288,1,Yea
1533521,16291,1,Yea
1533521,16293,1,Yea
1533521,18065,1,Yea
1533521,18066,1,Yea
1533521,18067,1,Yea
1533521,18069,1,Yea
1533521,18073,1,Yea
1533521,18078,1,Yea
1533521,19459,1,Yea
1533521,19658,1,Yea
1533521,19716,1,Yea
1533521,19717,1,Yea
1533521,19719,1,Yea
1533521,19720,1,Yea
1533521,19721,1,Yea
1533521,19723,4,Absent
1533521,21717,1,Yea
1533521,21718,4,Absent
1533521,21719,1,Yea
1533521,21723,1,Yea
1533521,22654,1,Yea
1533521,22932,1,Yea
1533521,22948,1,Yea
1533521,23099,1,Yea
1533521,23128,1,Yea
1533521,23137,1,Yea
1533521,23152,4,Absent
1533521,23155,1,Yea
1533521,23202,1,Yea
1533521,23203,1,Yea
1533521,23204,1,Yea
1533521,23205,1,Yea
1533521,23206,1,Yea
1533521,23207,1,Yea
1533521,23208,1,Yea
1533521,23209,1,Yea
1533521,23210,1,Yea
1533521,23211,1,Yea
1533521,23212,1,Yea
1533521,23213,1,Yea
1533521,23214,1,Yea
1533521,23215,1,Yea
1533521,23216,1,Yea
1533521,23217,1,Yea
1533521,23218,1,Yea
1533521,23219,1,Yea
1533521,23220,1,Yea
1533521,23221,1,Yea
1533521,23222,1,Yea
1533521,23223,1,Yea
1533521,23224,1,Yea
1533521,23906,1,Yea
1533521,25331,1,Yea
1533521,25332,1,Yea
1533521,25333,1,Yea
1533521,25334,1,Yea
1533521,25335,1,Yea
1533521,25336,1,Yea
1533521,25337,1,Yea
1533521,25338,1,Yea
1533521,25339,1,Yea
1533521,25340,1,Yea
1533521,25341,1,Yea
1533521,25342,1,Yea
1533521,25343,1,Yea
1533521,25344,1,Yea
1533521,25345,1,Yea
1533521,25346,1,Yea
1533521,25347,1,Yea
1533521,25348,1,Yea
1533521,25349,1,Yea
1533521,25350,1,Yea
1533521,25351,1,Yea
1533521,25352,1,Yea
1533521,25359,1,Yea
1533521,26421,1,Yea
1528321,19716,1,Yea
1528321,21719,1,Yea
1528321,23155,1,Yea
1528321,23205,1,Yea
1528321,23216,1,Yea
1528321,25333,2,Nay
1528321,25339,4,Absent
1528242,16291,1,Yea
1528242,18065,1,Yea
1528242,18066,1,Yea
1528242,19717,1,Yea
1528242,19719,1,Yea
1528242,21718,1,Yea
1528242,22654,1,Yea
1528242,23208,1,Yea
1528242,23211,1,Yea
1528242,23216,1,Yea
1528242,23219,1,Yea
1528242,23222,1,Yea
1528242,23224,1,Yea
1528242,23906,1,Yea
1528242,25338,1,Yea
1528242,25340,1,Yea
1528242,25347,1,Yea
1528242,25348,1,Yea
1511429,16291,1,Yea
1511429,16293,1,Yea
1511429,18069,1,Yea
1511429,23215,1,Yea
1511429,23218,1,Yea
1511429,23224,4,Absent
1511429,25331,4,Absent
1511429,25338,1,Yea
1511429,25341,1,Yea
1511429,25343,1,Yea
1511429,25346,1,Yea
1470866,14116,4,Absent
1470866,14118,1,Yea
1470866,16287,2,Nay
1470866,16288,1,Yea
1470866,16291,1,Yea
1470866,16293,2,Nay
1470866,18065,1,Yea
1470866,18066,2,Nay
1470866,18067,1,Yea
1470866,18069,2,Nay
1470866,18073,1,Yea
1470866,18078,1,Yea
1470866,19459,1,Yea
1470866,19658,1,Yea
1470866,19716,1,Yea
1470866,19717,1,Yea
1470866,19719,1,Yea
1470866,19720,1,Yea
1470866,19721,1,Yea
1470866,19723,1,Yea
1470866,21717,1,Yea
1470866,21718,2,Nay
1470866,21719,1,Yea
1470866,21723,1,Yea
1470866,22654,1,Yea
1470866,22932,4,Absent
1470866,22948,1,Yea
1470866,23099,1,Yea
1470866,23128,1,Yea
1470866,23137,1,Yea
1470866,23152,1,Yea
1470866,23155,1,Yea
1470866,23202,1,Yea
1470866,23203,2,Nay
1470866,23204,1,Yea
1470866,23205,1,Yea
1470866,23206,2,Nay
1470866,23207,2,Nay
1470866,23208,1,Yea
1470866,23209,2,Nay
1470866,23210,1,Yea
1470866,23211,2,Nay
1470866,23212,1,Yea
1470866,23213,1,Yea
1470866,23214,1,Yea
1470866,23215,1,Yea
1470866,23216,1,Yea
1470866,23217,1,Yea
1470866,23218,2,Nay
1470866,23219,1,Yea
1470866,23220,1,Yea
1470866,23221,1,Yea
1470866,23222,2,Nay
1470866,23223,1,Yea
1470866,23224,1,Yea
1470866,23906,2,Nay
1470866,25331,1,Yea
1470866,25332,1,Yea
1470866,25333,2,Nay
1470866,25334,2,Nay
1470866,25335,1,Yea
1470866,25336,1,Yea
1470866,25337,2,Nay
1470866,25338,1,Yea
1470866,25339,2,Nay
1470866,25340,1,Yea
1470866,25341,1,Yea
1470866,25342,2,Nay
1470866,25343,1,Yea
1470866,25344,1,Yea
1470866,25345,1,Yea
1470866,25346,1,Yea
1470866,25347,1,Yea
1470866,25348,1,Yea
1470866,25349,1,Yea
1470866,25350,1,Yea
1470866,25351,1,Yea
1470866,25352,2,Nay
1470866,25359,1,Yea
1470867,14116,4,Absent
1470867,14118,1,Yea
1470867,16287,1,Yea
1470867,16288,1,Yea
1470867,16291,1,Yea
1470867,16293,1,Yea
1470867,18065,1,Yea
1470867,18066,1,Yea
1470867,18067,1,Yea
1470867,18069,1,Yea
1470867,18073,1,Yea
1470867,18078,1,Yea
1470867,19459,1,Yea
1470867,19658,1,Yea
1470867,19716,1,Yea
1470867,19717,1,Yea
1470867,19719,1,Yea
1470867,19720,1,Yea
1470867,19721,1,Yea
1470867,19723,1,Yea
1470867,21717,1,Yea
1470867,21718,1,Yea
1470867,21719,1,Yea
1470867,21723,1,Yea
1470867,22654,1,Yea
1470867,22932,1,Yea
1470867,22948,1,Yea
1470867,23099,1,Yea
1470867,23128,1,Yea
1470867,23137,1,Yea
1470867,23152,1,Yea
1470867,23155,1,Yea
1470867,23202,1,Yea
1470867,23203,1,Yea
1470867,23204,1,Yea
1470867,23205,1,Yea
1470867,23206,1,Yea
1470867,23207,1,Yea
1470867,23208,1,Yea
1470867,23209,1,Yea
1470867,23210,1,Yea
1470867,23211,1,Yea
1470867,23212,1,Yea
1470867,23213,1,Yea
1470867,23214,1,Yea
1470867,23215,1,Yea
1470867,23216,1,Yea
1470867,23217,1,Yea
1470867,23218,1,Yea
1470867,23219,1,Yea
1470867,23220,1,Yea
1470867,23221,1,Yea
1470867,23222,1,Yea
1470867,23223,1,Yea
1470867,23224,1,Yea
1470867,23906,1,Yea
1470867,25331,1,Yea
1470867,25332,1,Yea
1470867,25333,1,Yea
1470867,25334,1,Yea
1470867,25335,1,Yea
1470867,25336,1,Yea
1470867,25337,1,Yea
1470867,25338,1,Yea
1470867,25339,1,Yea
1470867,25340,1,Yea
1470867,25341,1,Yea
1470867,25342,1,Yea
1470867,25343,1,Yea
1470867,25344,1,Yea
1470867,25345,1,Yea
1470867,25346,1,Yea
1470867,25347,1,Yea
1470867,25348,1,Yea
1470867,25349,1,Yea
1470867,25350,1,Yea
1470867,25351,1,Yea
1470867,25352,1,Yea
1470867,25359,1,Yea
1470868,14116,4,Absent
1470868,14118,1,Yea
1470868,16287,1,Yea
1470868,16288,1,Yea
1470868,16291,1,Yea
1470868,16293,1,Yea
1470868,18065,1,Yea
1470868,18066,1,Yea
1470868,18067,1,Yea
1470868,18069,1,Yea
1470868,18073,1,Yea
1470868,18078,1,Yea
1470868,19459,1,Yea
1470868,19658,1,Yea
1470868,19716,1,Yea
1470868,19717,1,Yea
1470868,19719,1,Yea
1470868,19720,1,Yea
1470868,19721,1,Yea
1470868,19723,1,Yea
1470868,21717,1,Yea
1470868,21718,1,Yea
1470868,21719,1,Yea
1470868,21723,1,Yea
1470868,22654,1,Yea
1470868,22932,1,Yea
1470868,22948,1,Yea
1470868,23099,1,Yea
1470868,23128,1,Yea
1470868,23137,1,Yea
1470868,23152,1,Yea
1470868,23155,1,Yea
1470868,23202,1,Yea
1470868,23203,1,Yea
1470868,23204,1,Yea
1470868,23205,1,Yea
1470868,23206,1,Yea
1470868,23207,1,Yea
1470868,23208,1,Yea
1470868,23209,1,Yea
1470868,23210,1,Yea
1470868,23211,1,Yea
1470868,23212,1,Yea
1470868,23213,1,Yea
1470868,23214,1,Yea
1470868,23215,1,Yea
1470868,23216,1,Yea
1470868,23217,1,Yea
1470868,23218,1,Yea
1470868,23219,1,Yea
1470868,23220,1,Yea
1470868,23221,1,Yea
1470868,23222,1,Yea
1470868,23223,1,Yea
1470868,23224,1,Yea
1470868,23906,1,Yea
1470868,25331,1,Yea
1470868,25332,1,Yea
1470868,25333,1,Yea
1470868,25334,1,Yea
1470868,25335,1,Yea
1470868,25336,1,Yea
1470868,25337,1,Yea
1470868,25338,1,Yea
1470868,25339,1,Yea
1470868,25340,1,Yea
1470868,25341,1,Yea
1470868,25342,1,Yea
1470868,25343,1,Yea
1470868,25344,1,Yea
1470868,25345,4,Absent
1470868,25346,1,Yea
1470868,25347,1,Yea
1470868,25348,1,Yea
1470868,25349,1,Yea
1470868,25350,1,Yea
1470868,25351,1,Yea
1470868,25352,1,Yea
1470868,25359,1,Yea
1470869,14116,4,Absent
1470869,14118,1,Yea
1470869,16287,2,Nay
1470869,16288,1,Yea
1470869,16291,1,Yea
1470869,16293,2,Nay
1470869,18065,1,Yea
1470869,18066,2,Nay
1470869,18067,1,Yea
1470869,18069,2,Nay
1470869,18073,1,Yea
1470869,18078,1,Yea
1470869,19459,1,Yea
1470869,19658,1,Yea
1470869,19716,1,Yea
1470869,19717,1,Yea
1470869,19719,1,Yea
1470869,19720,1,Yea
1470869,19721,1,Yea
1470869,19723,1,Yea
1470869,21717,1,Yea
1470869,21718,2,Nay
1470869,21719,1,Yea
1470869,21723,1,Yea
1470869,22654,1,Yea
1470869,22932,1,Yea
1470869,22948,1,Yea
1470869,23099,1,Yea
1470869,23128,1,Yea
1470869,23137,1,Yea
1470869,23152,1,Yea
1470869,23155,1,Yea
1470869,23202,1,Yea
1470869,23203,2,Nay
1470869,23204,4,Absent
1470869,23205,1,Yea
1470869,23206,2,Nay
1470869,23207,2,Nay
1470869,23208,1,Yea
1470869,23209,2,Nay
1470869,23210,1,Yea
1470869,23211,2,Nay
1470869,23212,1,Yea
1470869,23213,1,Yea
1470869,23214,1,Yea
1470869,23215,1,Yea
1470869,23216,1,Yea
1470869,23217,1,Yea
1470869,23218,2,Nay
1470869,23219,1,Yea
1470869,23220,1,Yea
1470869,23221,1,Yea
1470869,23222,2,Nay
1470869,23223,1,Yea
1470869,23224,1,Yea
1470869,23906,2,Nay
1470869,25331,1,Yea
1470869,25332,1,Yea
1470869,25333,2,Nay
1470869,25334,2,Nay
1470869,25335,1,Yea
1470869,25336,1,Yea
1470869,25337,2,Nay
1470869,25338,1,Yea
1470869,25339,2,Nay
1470869,25340,1,Yea
1470869,25341,1,Yea
1470869,25342,2,Nay
1470869,25343,1,Yea
1470869,25344,1,Yea
1470869,25345,1,Yea
1470869,25346,1,Yea
1470869,25347,1,Yea
1470869,25348,1,Yea
1470869,25349,1,Yea
1470869,25350,1,Yea
1470869,25351,1,Yea
1470869,25352,2,Nay
1470869,25359,1,Yea
1474061,16291,1,Yea
1474061,16293,1,Yea
1474061,18069,4,Absent
1474061,23215,1,Yea
1474061,23218,1,Yea
1474061,23224,1,Yea
1474061,25331,1,Yea
1474061,25338,1,Yea
1474061,25341,1,Yea
1474061,25343,1,Yea
1474061,25346,1,Yea
1477873,14116,1,Yea
1477873,14118,1,Yea
1477873,16287,1,Yea
1477873,16288,1,Yea
1477873,16291,1,Yea
1477873,16293,1,Yea
1477873,18065,1,Yea
1477873,18066,4,Absent
1477873,18067,1,Yea
1477873,18069,1,Yea
1477873,18073,1,Yea
1477873,18078,1,Yea
1477873,19459,1,Yea
1477873,19658,1,Yea
1477873,19716,1,Yea
1477873,19717,1,Yea
1477873,19719,1,Yea
1477873,19720,1,Yea
1477873,19721,1,Yea
1477873,19723,1,Yea
1477873,21717,1,Yea
1477873,21718,1,Yea
1477873,21719,1,Yea
1477873,21723,1,Yea
1477873,22654,4,Absent
1477873,22932,1,Yea
1477873,22948,1,Yea
1477873,23099,1,Yea
1477873,23128,1,Yea
1477873,23137,1,Yea
1477873,23152,4,Absent
1477873,23155,4,Absent
1477873,23202,1,Yea
1477873,23203,1,Yea
1477873,23204,1,Yea
1477873,23205,1,Yea
1477873,23206,1,Yea
1477873,23207,1,Yea
1477873,23208,1,Yea
1477873,23209,1,Yea
1477873,23210,1,Yea
1477873,23211,1,Yea
1477873,23212,1,Yea
1477873,23213,1,Yea
1477873,23214,1,Yea
1477873,23215,1,Yea
1477873,23216,1,Yea
1477873,23217,1,Yea
1477873,23218,4,Absent
1477873,23219,1,Yea
1477873,23220,4,Absent
1477873,23221,1,Yea
1477873,23222,1,Yea
1477873,23223,1,Yea
1477873,23224,4,Absent
1477873,23906,1,Yea
1477873,25331,1,Yea
1477873,25332,4,Absent
1477873,25333,1,Yea
1477873,25334,1,Yea
1477873,25335,1,Yea
1477873,25336,1,Yea
1477873,25337,1,Yea
1477873,25338,1,Yea
1477873,25339,1,Yea
1477873,25340,1,Yea
1477873,25341,1,Yea
1477873,25342,1,Yea
1477873,25343,1,Yea
1477873,25344,1,Yea
1477873,25345,4,Absent
1477873,25346,1,Yea
1477873,25347,1,Yea
1477873,25348,1,Yea
1477873,25349,4,Absent
1477873,25350,1,Yea
1477873,25351,1,Yea
1477873,25352,1,Yea
1477873,25359,1,Yea
1516577,18072,1,Yea
1516577,19728,1,Yea
1516577,23226,1,Yea
1516577,25355,1,Yea
1516577,25358,1,Yea
1526886,1603,2,Nay
1526886,18072,1,Yea
1526886,18075,1,Yea
1526886,18079,1,Yea
1526886,19725,1,Yea
1526886,19728,1,Yea
1526886,21374,1,Yea
1526886,21440,4,Absent
1526886,21720,2,Nay
1526886,21725,1,Yea
1526886,23227,1,Yea
1526886,23228,1,Yea
1526886,25353,1,Yea
1526886,25357,1,Yea
1526886,25358,2,Nay
1535095,1507,1,Yea
1535095,1551,1,Yea
1535095,16304,1,Yea
1535095,18068,1,Yea
1535095,18070,1,Yea
1535095,19726,1,Yea
1535095,19728,1,Yea
1535095,21726,1,Yea
1535095,22918,1,Yea
1535095,23226,1,Yea
1535095,23231,1,Yea
1535095,25353,1,Yea
1535095,25358,4,Absent
1515256,16221,4,Absent
1515256,18079,1,Yea
1515256,19725,1,Yea
1515256,19727,1,Yea
1515256,19733,1,Yea
1515256,21440,2,Nay
1515256,21728,4,Absent
1515256,22918,1,Yea
1515256,23226,1,Yea
1515256,23227,1,Yea
1515256,23229,1,Yea
1515256,23230,1,Yea
1515256,23231,1,Yea
1515256,25357,1,Yea
1515256,25358,4,Absent
1521950,19727,1,Yea
1521950,21374,1,Yea
1521950,21440,1,Yea
1521950,23227,1,Yea
1521950,23228,1,Yea
1521950,23229,1,Yea
1521950,25356,1,Yea
1521950,25358,1,Yea
1538973,1507,1,Yea
1538973,1603,4,Absent
1538973,11611,1,Yea
1538973,16304,1,Yea
1538973,18070,1,Yea
1538973,18075,1,Yea
1538973,19725,1,Yea
1538973,19727,1,Yea
1538973,19733,1,Yea
1538973,21374,1,Yea
1538973,21440,1,Yea
1538973,21724,1,Yea
1538973,21728,1,Yea
1538973,23226,1,Yea
1538973,23231,1,Yea
1538973,25353,1,Yea
1538973,25355,1,Yea
1526945,1507,4,Absent
1526945,18068,1,Yea
1526945,21374,1,Yea
1526945,21720,2,Nay
1526945,25353,1,Yea
1526945,25356,1,Yea
1538950,1507,1,Yea
1538950,18072,1,Yea
1538950,21440,1,Yea
1538950,21720,1,Yea
1538950,23231,1,Yea
1538950,25354,1,Yea
1538950,25357,1,Yea
1526968,1507,1,Yea
1526968,18068,1,Yea
1526968,21374,1,Yea
1526968,21720,1,Yea
1526968,25353,1,Yea
1526968,25356,1,Yea
1538923,1507,1,Yea
1538923,18072,1,Yea
1538923,21440,1,Yea
1538923,21720,1,Yea
1538923,23231,1,Yea
1538923,25354,1,Yea
1538923,25357,1,Yea
1522002,19727,1,Yea
1522002,21374,2,Nay
1522002,21440,1,Yea
1522002,23227,4,Absent
1522002,23228,4,Absent
1522002,23229,2,Nay
1522002,25356,4,Absent
1522002,25358,1,Yea
1522003,19727,1,Yea
1522003,21374,1,Yea
1522003,21440,1,Yea
1522003,23227,1,Yea
1522003,23228,1,Yea
1522003,23229,1,Yea
1522003,25356,1,Yea
1522003,25358,1,Yea
1528273,1603,1,Yea
1528273,19726,1,Yea
1528273,21725,1,Yea
1528273,21726,1,Yea
1528273,23230,1,Yea
1542756,1507,1,Yea
1542756,1551,2,Nay
1542756,16304,1,Yea
1542756,18068,1,Yea
1542756,18070,1,Yea
1542756,19726,1,Yea
1542756,19728,1,Yea
1542756,21726,1,Yea
1542756,22918,1,Yea
1542756,23226,1,Yea
1542756,23231,1,Yea
1542756,25353,1,Yea
1542756,25358,2,Nay
1516569,18072,1,Yea
1516569,19728,1,Yea
1516569,23226,1,Yea
1516569,25355,1,Yea
1516569,25358,1,Yea
1542879,1507,1,Yea
1542879,1551,1,Yea
1542879,16304,1,Yea
1542879,18068,1,Yea
1542879,18070,1,Yea
1542879,19726,1,Yea
1542879,19728,1,Yea
1542879,21726,1,Yea
1542879,22918,1,Yea
1542879,23226,1,Yea
1542879,23231,1,Yea
1542879,25353,1,Yea
1542879,25358,4,Absent
1487029,1507,1,Yea
1487029,1551,1,Yea
1487029,16304,1,Yea
1487029,18064,4,Absent
1487029,18068,1,Yea
1487029,18070,1,Yea
1487029,19726,1,Yea
1487029,19728,1,Yea
1487029,21726,1,Yea
1487029,22918,1,Yea
1487029,23226,2,Nay
1487029,23231,4,Absent
1487029,25358,1,Yea
1503908,1551,1,Yea
1503908,18063,1,Yea
1503908,18072,1,Yea
1503908,19725,1,Yea
1503908,19728,1,Yea
1503908,22918,1,Yea
1503908,23226,1,Yea
1503908,23228,4,Absent
1503908,23230,1,Yea
1503908,25353,4,Absent
1503908,25358,4,Absent
1517828,1507,1,Yea
