people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
1494,"Tom Ammiano",Tom,,Ammiano,,,1,D,1,Rep,HD-017,789209,70419,,Tom_Ammiano,267713,0
1495,"Joel Anderson",Joel,,Anderson,,,2,R,2,Sen,SD-038,493316,16716,,Joel_Anderson_(California),248505,0
1498,"Jim Beall",Jim,,Beall,Jr.,,1,D,1,Rep,SD-015,776647,58229,,James_Beall_Jr.,248442,0
1499,"Bill Berryhill",Bill,,Berryhill,,,2,R,1,Rep,HD-026,1386578,104368,,Bill_Berryhill,267731,0
1500,"Tom Berryhill",Tom,,Berryhill,,,2,R,2,Sen,SD-008,12388609,9681,,Tom_Berryhill,248444,0
1501,"Sam Blakeslee",Sam,,Blakeslee,,,2,R,2,Sen,HD-033,1939759,28759,,Sam_Blakeslee,226470,0
1502,"Marty Block",Marty,,Block,,,1,D,1,Rep,SD-039,6485591,104437,,Martin_Block,267805,0
1503,"Robert Blumenfield",Robert,,Blumenfield,,Bob,1,D,1,Rep,HD-045,6485598,104387,,Bob_Blumenfield,267751,0
1504,"Steven Bradford",Steven,,Bradford,,,1,D,1,Rep,SD-035,357173,56752,,Steven_Bradford,281132,0
1505,"Julia Brownley",Julia,,Brownley,,,1,D,1,Rep,HD-041,1256839,59904,,Julia_Brownley,248455,0
1506,"Joan Buchanan",Joan,T.,Buchanan,,,1,D,1,Rep,HD-016,21966,104351,,Joan_Buchanan,267716,0
1508,"Charles Calderon",Charles,M.,Calderon,,,1,D,1,Rep,HD-058,24632,3591,,Charles_Calderon,248483,0
1509,"Wilmer Carter",Wilmer,Amina,Carter,,,1,D,1,Rep,HD-062,778160,59942,,Wilmer_Carter,248489,0
1510,"Wesley Chesbro",Wesley,,Chesbro,,,1,D,1,Rep,HD-002,13008401,16646,,Wesley_Chesbro,192992,0
1511,"Connie Conway",Connie,,Conway,,,2,R,1,Rep,HD-026,6673749,81797,,Connie_Conway,267742,0
1512,"Paul Cook",Paul,,Cook,,,2,R,1,Rep,HD-065,6553062,58121,,Paul_Cook_(California),248491,0
1514,"Mike Davis",Mike,,Davis,,,1,D,1,Rep,HD-048,6379476,28657,,Mike_Davis_(California),248468,0
1516,"Kevin de Leon",Kevin,,"de Leon",,,1,D,2,Sen,SD-024,2322930,59926,,Kevin_de_Le%C3%B3n,248464,0
1518,"Bill Emmerson",Bill,,Emmerson,,,2,R,2,Sen,SD-023,13008783,29356,,William_Emmerson,226486,0
1519,"Mike Eng",Mike,,Eng,,,1,D,1,Rep,HD-049,6468720,57437,,Mike_Eng,248470,0
1520,"Noreen Evans",Noreen,M.,Evans,,,1,D,2,Sen,SD-002,24705,29163,,Noreen_Evans,226453,0
1521,"Mike Feuer",Mike,,Feuer,,,1,D,1,Rep,HD-042,6468728,59907,,Mike_Feuer,248457,0
1522,"Nathan Fletcher",Nathan,,Fletcher,,,2,R,1,Rep,HD-075,6673755,104432,,Nathan_Fletcher,220673,0
1523,"Paul Fong",Paul,J.,Fong,,,1,D,1,Rep,HD-028,146024,104363,,Paul_Fong,267726,0
1524,"Felipe Fuentes",Felipe,,Fuentes,,,1,D,1,Rep,HD-039,6485398,70010,,Felipe_Fuentes,256425,0
1525,"Jean Fuller",Jean,,Fuller,,,2,R,2,Sen,SD-016,258108,57656,,Jean_Fuller,248448,0
1526,"Warren Furutani",Warren,T.,Furutani,,,1,D,1,Rep,HD-055,2438492,58165,,Warren_Furutani,262650,0
1527,"Ted Gaines",Ted,,Gaines,,,2,R,2,Sen,SD-001,13008426,59841,,Ted_Gaines,248430,0
1528,"Cathleen Galgiani",Cathleen,,Galgiani,,,1,D,1,Rep,SD-005,21639,57629,,Cathleen_Galgiani,235746,0
1529,"Martin Garrick",Martin,,Garrick,,,2,R,1,Rep,HD-074,13008851,57319,,Martin_Garrick,248502,0
1531,"Curt Hagman",Curt,,Hagman,,,2,R,1,Rep,HD-055,13008735,70547,,Curt_Hagman,267779,0
1532,"Isadore Hall",Isadore,,Hall,III,,1,D,1,Rep,HD-064,22070,70660,,"Isadore_Hall,_III",267767,0
1533,"Diane Harkey",Diane,L.,Harkey,,,2,R,1,Rep,HD-073,2272886,70764,,Diane_Harkey,267795,0
1534,"Mary Hayashi",Mary,,Hayashi,,,1,D,1,Rep,HD-018,795655,59886,,Mary_Hayashi,248440,0
1535,"Edward Hernandez",Edward,P.,Hernandez,,,1,D,2,Sen,SD-022,363200,69507,,Edward_Hernandez,248481,0
1536,"Jerry Hill",Jerry,A.,Hill,,,1,D,1,Rep,SD-013,6485659,81552,,Gerald_Hill,267722,0
1537,"Alyson Huber",Alyson,L.,Huber,,,1,D,1,Rep,HD-010,6485668,104343,,Alyson_Lewis,267709,0
1538,"Jared Huffman",Jared,,Huffman,,,1,D,1,Rep,HD-006,13008447,59849,,Jared_Huffman,248432,0
1539,"Kevin Jeffries",Kevin,,Jeffries,,,2,R,1,Rep,HD-066,13008804,59945,,Kevin_Jeffries,248494,0
1540,"Dave Jones",Dave,,Jones,,,1,D,1,Rep,HD-009,13008469,28659,,Dave_Jones_(California),226455,0
1541,"Steve Knight",Steve,,Knight,,,2,R,1,Rep,SD-021,13008615,71098,,Stephen_Knight,267746,0
1542,"Ted Lieu",Ted,W.,Lieu,,,1,D,2,Sen,SD-028,2451821,1516,,Ted_Lieu,240581,0
1543,"Dan Logue",Dan,,Logue,,,2,R,1,Rep,HD-003,2324003,82026,,Dan_Logue,267698,0
1544,"Bonnie Lowenthal",Bonnie,,Lowenthal,,,1,D,1,Rep,HD-070,6485687,70442,,Bonnie_Lowenthal,267772,0
1545,"Fiona Ma",Fiona,,Ma,,,1,D,1,Rep,HD-012,1403023,58414,,Fiona_Ma,248436,0
1546,"Tony Mendoza",Tony,,Mendoza,,,1,D,1,Rep,SD-032,13008740,56753,,Tony_Mendoza_(California),248479,0
1547,"Jeff Miller",Jeff,,Miller,,,2,R,1,Rep,HD-071,1269359,70681,,Jeff_Miller_(California),267792,0
1548,"William Monning",William,W.,Monning,,Bill,1,D,1,Rep,SD-017,6485702,104370,,Bill_Monning,267734,0
1550,"Brian Nestande",Brian,,Nestande,,,2,R,1,Rep,HD-042,13008655,104422,,Brian_Nestande,267785,0
1552,"Jim Nielsen",Jim,,Nielsen,,,2,R,1,Rep,SD-004,13008412,104331,,Jim_Nielsen,267695,0
1553,"Chris Norby",Chris,,Norby,,,2,R,1,Rep,HD-072,13008801,82734,,Chris_Norby,283724,0
1554,"John Perez",John,A.,Perez,,,1,D,1,Rep,HD-053,774880,104400,,John_Perez_(California),267761,0
1555,"Manuel Perez","V. Manuel",,Perez,,,1,D,1,Rep,HD-056,6485714,104441,,Manuel_Perez,267809,0
1556,"Anthony Portantino",Anthony,J.,Portantino,,,1,D,1,Rep,SD-025,22560,69513,,"Anthony_Portantino,_Jr.",248462,0
1560,"Jim Silva",Jim,,Silva,,,2,R,1,Rep,HD-067,2279836,59950,,Jim_Silva,248495,0
1561,"Nancy Skinner",Nancy,C.,Skinner,,,1,D,1,Rep,SD-009,81851,104350,,Nancy_Skinner_(California),267715,0
1562,"Cameron Smyth",Cameron,M.,Smyth,,,2,R,1,Rep,HD-038,13008630,58498,,Cameron_Smyth,248451,0
1563,"Jose Solorio",Jose,,Solorio,,,1,D,1,Rep,HD-069,22144,58190,,Jose_Solorio_(California),248498,0
1565,"Sandre Swanson",Sandre,R.,Swanson,,,1,D,1,Rep,HD-016,1259034,59884,,Sandr%C3%A9_Swanson,159765,0
1567,"Norma Torres",Norma,J.,Torres,,,1,D,1,Rep,SD-032,6485739,71284,,Norma_Torres,267783,0
1571,"Mariko Yamada",Mariko,,Yamada,,,1,D,1,Rep,HD-004,2020228,81977,,Mariko_Yamada,267705,0
1573,"Elaine Alquist",Elaine,,Alquist,,,1,D,2,Sen,SD-013,180844,9671,,Elaine_Alquist,193051,0
1575,"Ronald Calderon",Ronald,S.,Calderon,,,1,D,2,Sen,SD-030,1257070,28545,,Ronald_S._Calderon,211761,0
1576,"Gilbert Cedillo",Gilbert,A.,Cedillo,,,1,D,1,Rep,HD-045,13008675,1462,,Gilbert_Cedillo,193075,0
1578,"Ellen Corbett",Ellen,M.,Corbett,,,1,D,2,Sen,SD-010,6398854,16726,,Ellen_Corbett,193047,0
1579,"Lou Correa",Lou,,Correa,,,1,D,2,Sen,SD-034,6398747,9732,,Lou_Correa,193097,0
1582,"Mark DeSaulnier",Mark,,DeSaulnier,,,1,D,2,Sen,SD-007,24686,69477,,Mark_DeSaulnier,248434,0
1584,"Robert Dutton",Robert,D.,Dutton,,Bob,2,R,2,Sen,SD-031,1894988,28838,,Robert_Dutton,211762,0
1586,"Tom Harman",Tom,,Harman,,,2,R,2,Sen,SD-035,786924,28890,,Tom_Harman,208498,0
1588,"Robert Huff",Robert,,Huff,,Bob,2,R,2,Sen,SD-029,13008765,16575,,Bob_Huff,226482,0
1589,"Christine Kehoe",Christine,,Kehoe,,,1,D,2,Sen,SD-039,6398722,16466,,Christine_Kehoe,138059,0
1590,"Mark Leno",Mark,,Leno,,,1,D,2,Sen,SD-011,22531,28596,,Mark_Leno,211743,0
1591,"Carol Liu",Carol,J.,Liu,,,1,D,2,Sen,SD-025,22108,29060,,Carol_Liu,208493,0
1592,"Alan Lowenthal",Alan,S.,Lowenthal,,,1,D,2,Sen,SD-027,2422636,16469,,Alan_Lowenthal,193083,0
1594,"Gloria McLeod",Gloria,Negrete,McLeod,,,1,D,2,Sen,SD-032,24848,16492,,Gloria_Negrete_McLeod,209457,0
1596,"Alex Padilla",Alex,,Padilla,,,1,D,2,Sen,SD-020,6468901,59742,,Alex_Padilla,248511,0
1597,"Fran Pavley",Fran,,Pavley,,,1,D,2,Sen,SD-027,1262346,29336,,Fran_Pavley,208490,0
1598,"Curren Price",Curren,D.,Price,Jr.,,1,D,2,Sen,SD-026,13008706,28973,,Curren_De_Mille_Price_Jr.,248473,0
1601,"Joseph Simitian",Joseph,,Simitian,,Joe,1,D,2,Sen,SD-011,6398538,28606,,Joe_Simitian,208483,0
1602,"Darrell Steinberg",Darrell,,Steinberg,,,1,D,2,Sen,SD-006,1920664,16861,,Darrell_Steinberg,193038,0
1603,"Tony Strickland",Tony,,Strickland,,,2,R,2,Sen,SD-019,6601271,16765,,Tony_Strickland,193066,0
1604,"Mimi Walters",Mimi,,Walters,,,2,R,2,Sen,SD-037,13008846,29346,,Mimi_Walters,226571,0
1606,"Lois Wolk",Lois,,Wolk,,,1,D,2,Sen,SD-003,2230653,29062,,Lois_Wolk,211740,0
1607,"Roderick Wright",Roderick,D.,Wright,,Rod,1,D,2,Sen,SD-035,1346984,9775,,Roderick_Wright,193077,0
1608,"Mark Wyland",Mark,,Wyland,,,2,R,2,Sen,SD-038,2471345,29603,,Mark_Wyland,208501,0
1609,"Leland Yee",Leland,Y.,Yee,,,1,D,2,Sen,SD-008,6398629,28969,,Leland_Yee,211742,0
1610,"Loni Hancock",Loni,,Hancock,,,1,D,2,Sen,SD-009,6398685,29419,,Loni_Hancock,211744,0
9547,"Mike Gatto",Mike,,Gatto,,,1,D,1,Rep,HD-043,767512,120220,,Mike_Gatto,215724,0
10957,"Luis Alejo",Luis,A.,Alejo,,,1,D,1,Rep,HD-030,322143,112270,,Luis_Alejo,289363,0
10958,"Michael Allen",Michael,,Allen,,,1,D,1,Rep,HD-007,13008455,120167,,Michael_Allen_(California),255677,0
10959,"Toni Atkins",Toni,,Atkins,,,1,D,1,Rep,SD-039,145632,70372,,Toni_Atkins_(California),291013,0
10960,"Susan Bonilla",Susan,A.,Bonilla,,,1,D,1,Rep,HD-014,299294,82208,,Susan_Bonilla,290920,0
10961,"Betsy Butler",Betsy,,Butler,,,1,D,1,Rep,HD-053,6503431,120238,,Betsy_Butler,290972,0
10963,"Roger Dickinson",Roger,,Dickinson,,,1,D,1,Rep,HD-007,13008457,28560,,Roger_Dickinson,290913,0
10964,"Tim Donnelly",Tim,,Donnelly,,,2,R,1,Rep,HD-033,6686300,120254,,"Tim_Donnelly_(U.S._House_candidate,_California)",290982,0
10965,"Richard Gordon",Richard,S.,Gordon,,Rich,1,D,1,Rep,HD-024,415439,81558,,Rich_Gordon,293423,0
10966,"Jeff Gorell",Jeff,,Gorell,,,2,R,1,Rep,HD-044,13008621,29051,,Jeff_Gorell,289374,0
10967,"Linda Halderman",Linda,,Halderman,,,2,R,1,Rep,HD-029,13008580,120196,,Linda_Halderman,289366,0
10968,"Ricardo Lara",Ricardo,,Lara,,,1,D,1,Rep,SD-033,6489792,104399,,Ricardo_Lara,256029,0
10969,"Holly Mitchell",Holly,J.,Mitchell,,,1,D,1,Rep,SD-030,1322026,120230,,Holly_Mitchell,290963,0
10970,"Richard Pan",Richard,,Pan,,,1,D,1,Rep,SD-006,13008437,120159,,Richard_Pan,290901,0
10971,"Henry Perea",Henry,T.,Perea,,,1,D,1,Rep,HD-031,196867,71047,,Henry_T._Perea,290946,0
10972,"Bob Wieckowski",Bob,,Wieckowski,,,1,D,1,Rep,SD-010,13008529,71025,,Bob_Wieckowski,289354,0
10973,"Das Williams",Das,,Williams,,,1,D,1,Rep,HD-037,1801952,70639,,Das_Williams,290954,0
10975,"Michael Rubio",Michael,J.,Rubio,,,1,D,2,Sen,SD-016,24945,82337,,Michael_J._Rubio,293150,0
10977,"Juan Vargas",Juan,,Vargas,,,1,D,2,Sen,SD-040,622640,29100,,Juan_Vargas,143356,0
11232,"Kristin Olsen",Kristin,,Olsen,,,2,R,1,Rep,HD-012,13008491,70651,,Kristin_Olsen,290935,0
11235,"Doug La Malfa",Doug,,"La Malfa",,,2,R,2,Sen,SD-004,1560957,29713,,Doug_LaMalfa,211738,0
11609,"K H Achadjian","K H",,Achadjian,,Katcho,2,R,1,Rep,HD-035,13008599,81542,,K.H._Achadjian,289371,0
11610,"Nora Campos",Nora,,Campos,,,1,D,1,Rep,HD-027,196260,70451,,Nora_Campos,290931,0
11611,"Shannon Grove",Shannon,L.,Grove,,,2,R,1,Rep,SD-016,13008592,120204,,Shannon_Grove,290948,0
11612,"Benjamin Hueso",Benjamin,,Hueso,,Ben,1,D,1,Rep,SD-040,654343,70366,,Ben_Hueso,289431,0
11613,"Allan Mansoor",Allan,R.,Mansoor,,,2,R,1,Rep,HD-074,783014,70688,,Allan_R._Mansoor,289415,0
11614,"Mike Morrell",Mike,,Morrell,,,2,R,1,Rep,SD-023,711528,29706,,Mike_Morrell,290993,0
11615,"David Valadao",David,G.,Valadao,,,2,R,1,Rep,HD-030,13008587,120200,,David_Valadao,289367,0
11616,"Donald Wagner",Donald,P.,Wagner,,Don,2,R,1,Rep,HD-068,208176,29636,,Donald_P._Wagner,291007,0
11920,"Roger Hernandez",Roger,,Hernandez,,,1,D,1,Rep,HD-048,13008693,71156,,Roger_Hernandez,300489,0
11921,"Anthony Cannella",Anthony,,Cannella,,,2,R,2,Sen,SD-012,13011175,70467,,Anthony_Cannella,289332,0
13078,"Beth Gaines",Beth,B.,Gaines,,,2,R,1,Rep,HD-006,6699813,129786,,Beth_Gaines,340286,0
17703,"Sharon Runner",Sharon,,Runner,,,2,R,2,Sen,SD-021,41481,28796,,Sharon_Runner,211754,0
